City,Lat,Long,Google Maps Link,Name,Category,List,Closed
Berlin,52.49958289999999,13.4293672,https://www.google.com/maps/place/Kumpel+%26+Keule+Speisewirtschaft/data=!4m2!3m1!1s0x47a84e4a5e31ec59:0xc568ea67c2aed9de,Kumpel & Keule Speisewirtschaft,restaurant,favorite,true
Berlin,52.4751286,13.4395843,https://www.google.com/maps/place/K%C3%B6fteci+Murat/data=!4m2!3m1!1s0x47a84f9bcf087425:0x67a4bfc282612c49,Köfteci Murat,restaurant,favorite,true
Berlin,52.5365988,13.407340799999998,https://www.google.com/maps/place/K%C3%BCnstlerbedarf+K%C3%BCnstlermagazin/data=!4m2!3m1!1s0x47a851fc0c3bdb87:0x71cd0815faa83b59,Künstlerbedarf Künstlermagazin,shop,favorite,true
Berlin,52.487905399999995,13.390423499999997,https://www.google.com/maps/place/La+Bourriche/data=!4m2!3m1!1s0x47a84f803c0e14ff:0x876a2d656ada98b6,La Bourriche,art,favorite,true
Berlin,52.4812997,13.430011399999998,https://www.google.com/maps/place/La+Malo/data=!4m2!3m1!1s0x47a84f8acd51241b:0x44ae0f0b7285a638,La Malo,restaurant,favorite,true
Berlin,52.497949999999996,13.450309999999998,https://www.google.com/maps/place/LAB+Kitchen/data=!4m2!3m1!1s0x47a84e547101b803:0xace17e256cb8314c,LAB Kitchen,restaurant,favorite,true
Berlin,52.48130999999999,13.430134,https://www.google.com/maps/place/Les+Papilles/data=!4m2!3m1!1s0x47a84fbb7a005065:0x8bfd7619bd24d78,Les Papilles,restaurant,favorite,true
Berlin,52.52839139999999,13.4103888,https://www.google.com/maps/place/Lode+%26+Stijn/data=!4m2!3m1!1s0x47a84fb56e2fd275:0x1abfccab587fde1a,Lode & Stijn,restaurant,favorite,true
Berlin,52.48750570000001,13.373741100000002,https://www.google.com/maps/place/LOK6/data=!4m2!3m1!1s0x47a8503b57688d65:0x356bf0140efcea7a,LOK6,restaurant,favorite,true
Berlin,52.4690565,13.436598000000002,https://www.google.com/maps/place/Lovely+Day+-+Clean+Beauty+Store/data=!4m2!3m1!1s0x47a84f9ea6eeaaab:0xa110e53c8c976ee4,Lovely Day - Clean Beauty Store,shop,favorite,true
Berlin,52.495613999999996,13.4293692,https://www.google.com/maps/place/Mandy's/data=!4m2!3m1!1s0x47a84fb4e019eccf:0xb2995c19f798ac63,Mandy's,other,favorite,true
Berlin,52.4987274,13.442771500000001,https://www.google.com/maps/place/MARIA/data=!4m2!3m1!1s0x47a84e52709760d5:0x657ad3ad09c81f05,MARIA,restaurant,favorite,true
Berlin,52.53358,13.422579999999998,https://www.google.com/maps/place/Medusa+Berlin/data=!4m2!3m1!1s0x47a85181e7e0d37f:0x8b9465aa98583fd,Medusa Berlin,nail salon,favorite,
Berlin,52.48725209999999,13.431004299999998,https://www.google.com/maps/place/Men+Men+Ramen+House/data=!4m2!3m1!1s0x47a84fb0e9859ad9:0xcc250292865b364c,Men Men Ramen House,restaurant,favorite,true
Berlin,52.480610399999996,13.4281577,https://www.google.com/maps/place/Middle/data=!4m2!3m1!1s0x47a84fa08d6c0e33:0x7226fc9bd4d8266c,Middle,other,favorite,true
Berlin,52.545040300000004,13.369138699999999,https://www.google.com/maps/place/Mirage+Bistrot/data=!4m2!3m1!1s0x47a85187a5995555:0x24d43e10bb38cb18,Mirage Bistrot,restaurant,favorite,true
Berlin,52.483865599999994,13.448080599999999,https://www.google.com/maps/place/Mmaah/data=!4m2!3m1!1s0x47a84fa87798829f:0x96e688faf8e471bd,Mmaah,restaurant,favorite,
Berlin,52.526461499999996,13.394302099999997,https://www.google.com/maps/place/mogg/data=!4m2!3m1!1s0x47a851e621909d6d:0x8b42af5af1586000,mogg,restaurant,favorite,true
Berlin,52.50670549999999,13.3199478,https://www.google.com/maps/place/molar+Berlin/data=!4m2!3m1!1s0x416523bc24f8616d:0x4c17e57d1f172cbd,molar Berlin,other,favorite,
Berlin,52.51523919999999,13.4093602,https://www.google.com/maps/place/Moneta+Berlin/data=!4m2!3m1!1s0x47a84f07405055d9:0xbad7546052282e25,Moneta Berlin,restaurant,favorite,true
Berlin,52.545311,13.417263799999999,https://www.google.com/maps/place/Mrs+Robinson%E2%80%99s/data=!4m2!3m1!1s0x47a8520094f1c457:0x4c4c5e0ed33bf0d2,Mrs Robinson’s,restaurant,favorite,true
Berlin,52.543029100000005,13.420943800000002,https://www.google.com/maps/place/Nalu+Diner/data=!4m2!3m1!1s0x47a84dffb0fd53df:0x69ea9fff44ac1133,Nalu Diner,restaurant,favorite,true
Berlin,52.5393896,13.402367799999997,"https://www.google.com/maps/place/Nice,+Wine+and+Pies/data=!4m2!3m1!1s0x47a851c01248ae43:0x2c3f4beca62456f","Nice, Wine and Pies",bar,favorite,true
Berlin,52.53065759999999,13.402284499999999,https://www.google.com/maps/place/Nihombashi/data=!4m2!3m1!1s0x47a851e492f00005:0xf4664fa3aa6285b0,Nihombashi,restaurant,favorite,true
Berlin,52.527866499999995,13.386669200000004,https://www.google.com/maps/place/Nithan+Thai/data=!4m2!3m1!1s0x47a851ebe3d9e659:0xe486b305969f0751,Nithan Thai,restaurant,favorite,true
Berlin,52.4904741,13.429388499999998,https://www.google.com/maps/place/Oh+La+Queca/data=!4m2!3m1!1s0x47a84fa76ef29eb9:0xed499cc57f13e6,Oh La Queca,restaurant,favorite,true
Berlin,52.483185999999996,13.441582299999999,https://www.google.com/maps/place/Oh+Mini+I+am/data=!4m2!3m1!1s0x47a84fa5e7a91721:0x8a436529815e7412,Oh Mini I am,vintage,favorite,true
Berlin,52.4915824,13.428535399999998,https://www.google.com/maps/place/Okay+Caf%C3%A9/data=!4m2!3m1!1s0x47a84fb4212fefb9:0x8b12543c5392571b,Okay Café,cafe,favorite,true
Berlin,52.4987153,13.316839499999997,https://www.google.com/maps/place/Paint!/data=!4m2!3m1!1s0x47a8517436f3d769:0x993b0875d963c9b9,Paint!,nail salon,favorite,
Berlin,52.4764844,13.418841599999999,https://www.google.com/maps/place/Palsta/data=!4m2!3m1!1s0x47a84fbfd6ec266d:0x8b20f58e96c51079,Palsta,restaurant,favorite,true
Berlin,52.527331,13.405850599999999,https://www.google.com/maps/place/Papier+Tigre/data=!4m2!3m1!1s0x47a851e3d2962507:0x23498e92f6bcaa11,Papier Tigre,shop,favorite,true
Berlin,52.53435549999999,13.408535099999998,https://www.google.com/maps/place/PAPPA+E+CICCIA/data=!4m2!3m1!1s0x47a851fcf83ce8fb:0x1bf648477ca65dc5,PAPPA E CICCIA,restaurant,favorite,true
Berlin,52.52350020000001,13.399396399999999,https://www.google.com/maps/place/Paul+M%C3%B6hring+-+Tradition+%26+Wahnsinn/data=!4m2!3m1!1s0x47a851e73782ac71:0x60e23ab4dc086b41,Paul Möhring - Tradition & Wahnsinn,shop,favorite,true
Berlin,52.4748428,13.444867299999997,https://www.google.com/maps/place/Paulinski+Palme/data=!4m2!3m1!1s0x47a84f75529b7e3f:0x6a61af1476370923,Paulinski Palme,restaurant,favorite,true
Berlin,52.480876300000006,13.434859699999997,https://www.google.com/maps/place/Pi-Love/data=!4m2!3m1!1s0x47a84f1481835b97:0xb60d933535842fec,Pi-Love,restaurant,favorite,true
Berlin,52.4759791,13.422869200000001,https://www.google.com/maps/place/Pig+%26+Tiger/data=!4m2!3m1!1s0x47a84fbe01050ef1:0xcf3aaf414c61d2f0,Pig & Tiger,restaurant,favorite,true
Berlin,52.457546199999996,13.420099099999996,https://www.google.com/maps/place/PIRATE.COM+-+Prober%C3%A4ume+und+Tonstudios/data=!4m2!3m1!1s0x47a84f43b0422061:0x2612f2903d535ee2,PIRATE.COM - Proberäume und Tonstudios,other,favorite,true
Berlin,52.503223299999995,13.438146499999998,https://www.google.com/maps/place/POLA+Caf%C3%A9/data=!4m2!3m1!1s0x47a84e4ec4b746dd:0x9a719b72e5d234e6,POLA Café,cafe,favorite,true
Berlin,52.530552099999994,13.383600299999998,https://www.google.com/maps/place/RICE+SERVICE/data=!4m2!3m1!1s0x47a8513fe38eaa23:0xe77d4fecd805730a,RICE SERVICE,restaurant,favorite,true
Berlin,52.4775856,13.440551600000001,https://www.google.com/maps/place/Richi/data=!4m2!3m1!1s0x47a84fa168a379b7:0x31f578df16b57270,Richi,bar,favorite,true
Berlin,52.4855382,13.429394600000002,https://www.google.com/maps/place/Roamers/data=!4m2!3m1!1s0x47a84fba093644fd:0x2b3c7fd3c9d517ce,Roamers,restaurant,favorite,true
Berlin,52.5051108,13.462492299999997,https://www.google.com/maps/place/ROSI'S/data=!4m2!3m1!1s0x47a84e5877ffb88d:0x93bab23417918137,ROSI'S,club,favorite,true
Berlin,52.50080390000001,13.472803200000001,https://www.google.com/maps/place/Rummels+Bucht/data=!4m2!3m1!1s0x47a84efac39585f9:0x18c17b00f4e1dd48,Rummels Bucht,bar,favorite,true
Berlin,52.4739668,13.425416199999999,https://www.google.com/maps/place/Rundst%C3%BCck+Warm/data=!4m2!3m1!1s0x47a84f9648fb9dcd:0xd246ec6bb2e375e5,Rundstück Warm,restaurant,favorite,true
Berlin,52.4807669,13.427615,https://www.google.com/maps/place/Sala+da+Mangiare/data=!4m2!3m1!1s0x47a84fbc75710cbf:0x4b8dca4a856d648a,Sala da Mangiare,restaurant,favorite,true
Berlin,52.5441557,13.419889999999999,https://www.google.com/maps/place/Salt'n+Bone/data=!4m2!3m1!1s0x47a84dff75be1353:0x3429185b182d5897,Salt'n Bone,bar,favorite,true
Berlin,52.508485,13.455259499999999,https://www.google.com/maps/place/Santa+Cantina/data=!4m2!3m1!1s0x47a84e596145e0b5:0xe9e5248c6b60c7b6,Santa Cantina,restaurant,favorite,true
Berlin,52.549948199999996,13.4577149,https://www.google.com/maps/place/Schiller+Burger/data=!4m2!3m1!1s0x47a84dc30d1a4321:0x1f68af6f38056f90,Schiller Burger,restaurant,favorite,true
Berlin,52.534115,13.4159575,https://www.google.com/maps/place/Schlomo's+Bagels/data=!4m2!3m1!1s0x47a84e02507ee4c3:0x1a8f88dfadb13eaa,Schlomo's Bagels,shop,favorite,true
Berlin,52.477094400000006,13.4222083,https://www.google.com/maps/place/Selig.Berlin/data=!4m2!3m1!1s0x47a84fbe14d15f9d:0x15ab68f1cd529655,Selig.Berlin,restaurant,favorite,true
Berlin,52.502154600000004,13.411231299999997,https://www.google.com/maps/place/Shishi/data=!4m2!3m1!1s0x47a84fac22bd204d:0x53037b5577843037,Shishi,restaurant,favorite,true
Berlin,52.5413844,13.4151897,https://www.google.com/maps/place/Southern+Vittles/data=!4m2!3m1!1s0x47a851fff304b81b:0x6accb150774fb514,Southern Vittles,restaurant,favorite,true
Berlin,52.5276961,13.401134399999998,https://www.google.com/maps/place/Studio+358+-+Nails+Berlin/data=!4m2!3m1!1s0x47a851e41ba59285:0xd6d3d96c25c1c203,Studio 358 - Nails Berlin,nail salon,favorite,
Berlin,52.51108219999999,13.4618261,https://www.google.com/maps/place/Sugarclan+-+Original+Berliner+Pfannkuchen/data=!4m2!3m1!1s0x47a84f5717d621f5:0x3131c2f9d37a8176,Sugarclan - Original Berliner Pfannkuchen,shop,favorite,true
Berlin,52.505499,13.394076499999997,https://www.google.com/maps/place/Super+Iberico/data=!4m2!3m1!1s0x47a851d439b42a6d:0xe876a45cdc3c6955,Super Iberico,other,favorite,true
Berlin,52.5290775,13.401488799999997,https://www.google.com/maps/place/Sushi+Circle/data=!4m2!3m1!1s0x47a851e468b42eb1:0x154d0653795109dc,Sushi Circle,restaurant,favorite,true
Berlin,52.4972334,13.4315704,https://www.google.com/maps/place/Tabac+%26+Whisky+Center/data=!4m2!3m1!1s0x47a84e4b39ebe849:0x236da2df0f1b5972,Tabac & Whisky Center,shop,favorite,true
Berlin,52.5305946,13.400821899999999,https://www.google.com/maps/place/tak+tak+-+polish+deli/data=!4m2!3m1!1s0x47a851e4ef9f190b:0xae739159dc293e56,tak tak - polish deli,restaurant,favorite,true
Berlin,52.4770372,13.422098799999997,https://www.google.com/maps/place/Terz+Berlin/data=!4m2!3m1!1s0x47a84f3ff9b9ed1f:0xd99e574bb36d076,Terz Berlin,restaurant,favorite,true
Berlin,52.5007494,13.4317174,https://www.google.com/maps/place/The+Panda+Noodle/data=!4m2!3m1!1s0x47a84e4a34da697f:0xa75de3430ae1814e,The Panda Noodle,restaurant,favorite,true
Berlin,52.528564800000005,13.393330299999999,https://www.google.com/maps/place/Themroc/data=!4m2!3m1!1s0x47a851ef49b27a8d:0x8ab52762b153e913,Themroc,restaurant,favorite,true
Berlin,52.528586,13.409101300000003,https://www.google.com/maps/place/TINMAN+Berlin/data=!4m2!3m1!1s0x47a851e266a0747b:0x7fa3ffb9096f6186,TINMAN Berlin,shop,favorite,true
Berlin,52.4865743,13.3557787,https://www.google.com/maps/place/To+Beef+or+not+To+Beef/data=!4m2!3m1!1s0x47a85040fa518d9b:0xd145597adaa59372,To Beef or not To Beef,restaurant,favorite,true
Berlin,52.464541,13.5125498,https://www.google.com/maps/place/Tortiller%C3%ADa+CINTLI+Berlin/data=!4m2!3m1!1s0x47a848b63d7f1d99:0xcb667bb6ec097d82,Tortillería CINTLI Berlin,shop,favorite,true
Berlin,52.4737893,13.423509300000001,https://www.google.com/maps/place/TREAT+Neuk%C3%B6lln+-+Natural+Wines/data=!4m2!3m1!1s0x47a84fe6cec0cb59:0x73334ab286dd9698,TREAT Neukölln - Natural Wines,shop,favorite,true
Berlin,52.5277165,13.401325900000002,https://www.google.com/maps/place/Tsukushiya/data=!4m2!3m1!1s0x47a84e33a922ba33:0xcd08323362af1677,Tsukushiya,restaurant,favorite,true
Berlin,52.480398900000004,13.431879299999999,https://www.google.com/maps/place/Twinpigs/data=!4m2!3m1!1s0x47a84fbb595a75cf:0x17f4a01aaae6cd79,Twinpigs,bar,favorite,true
Berlin,52.4866763,13.4310385,https://www.google.com/maps/place/Two+and+Two/data=!4m2!3m1!1s0x47a84fb0914f84d5:0x9c688ae40b670137,Two and Two,cafe,favorite,true
Berlin,52.5343227,13.4251974,https://www.google.com/maps/place/Unfr%C3%A4med+Berlin/data=!4m2!3m1!1s0x47a84f066341debb:0x387476dca1b03621,Unfrämed Berlin,nail salon,favorite,
Berlin,52.5479292,13.349309199999999,https://www.google.com/maps/place/Vagabund+Brauerei/data=!4m2!3m1!1s0x47a8519395911349:0xfa5dd5efd913a663,Vagabund Brauerei,bar,favorite,true
Berlin,52.54224709999999,13.393467199999996,https://www.google.com/maps/place/Volta/data=!4m2!3m1!1s0x4165219d9edbd1df:0xf15c7c4a4bea8ec5,Volta,restaurant,favorite,true
Berlin,52.495131,13.4263501,https://www.google.com/maps/place/Wanda+Berlin/data=!4m2!3m1!1s0x47a84fd84a93580f:0xd2f89582e0f9c821,Wanda Berlin,restaurant,favorite,true
Berlin,52.48123799999999,13.430103499999998,https://www.google.com/maps/place/WANNA+EAT/data=!4m2!3m1!1s0x47a84f561a7f419f:0x7d920040f4d8802e,WANNA EAT,restaurant,favorite,true
Berlin,52.4496487,13.3484521,https://www.google.com/maps/place/Waroeng+Mie+CS/data=!4m2!3m1!1s0x47a85abc8285be25:0x9bb02c94959a63af,Waroeng Mie CS,restaurant,favorite,true
Berlin,52.5257489,13.398926299999998,https://www.google.com/maps/place/WASSER/data=!4m2!3m1!1s0x47a851e6ee97b12d:0x139182ac89394158,WASSER,restaurant,favorite,true
Berlin,52.485112,13.3520983,https://www.google.com/maps/place/Woodwork/data=!4m2!3m1!1s0x47a85041ea16f9a5:0xa2c383972cb1f026,Woodwork,shop,favorite,true
Berlin,52.48112879999999,13.426497099999997,https://www.google.com/maps/place/YaMe+NumNums/data=!4m2!3m1!1s0x47a84f475a05e089:0xc4df660ba86a0650,YaMe NumNums,restaurant,favorite,true
Berlin,52.548068799999996,13.413111399999998,https://www.google.com/maps/place/Yellow+Burgermanufaktur/data=!4m2!3m1!1s0x47a85206af6620c9:0xc8f3361bf494725b,Yellow Burgermanufaktur,restaurant,favorite,true
Berlin,52.5419773,13.3509671,https://www.google.com/maps/place/ZEICHEN-CENTER+EBELING+GmbH/data=!4m2!3m1!1s0x47a851791c3bf885:0x18709da1b3c55d30,ZEICHEN-CENTER EBELING GmbH,shop,favorite,true
Berlin,52.5264072,13.3944188,https://www.google.com/maps/place/ZENKICHI/data=!4m2!3m1!1s0x47a851e9b5d3277d:0xfb1aac9dde1db144,ZENKICHI,restaurant,favorite,true
Berlin,52.5469204,13.415327099999999,https://www.google.com/maps/place/Zuckerfee+Caf%C3%A9+und+Confiserie%E2%80%8E/data=!4m2!3m1!1s0x47a85201294213d9:0x44b2aca50bc2a2dd,Zuckerfee Café und Confiserie‎,cafe,favorite,true
Berlin,52.5176527,13.385854900000002,https://www.google.com/maps/place/Hotel+Ch%C3%A2teau+Royal+Berlin/data=!4m2!3m1!1s0x47a851328f64f8ff:0xf37d250ca0fbe42e,Hotel Château Royal Berlin,hotel,favorite,
Berlin,52.5240062,13.394607800000001,https://www.google.com/maps/place/Hotel+Telegraphenamt/data=!4m2!3m1!1s0x47a851e7c26a7a13:0xed21b2eb049af657,Hotel Telegraphenamt,hotel,favorite,
Berlin,52.505430999999994,13.438442499999999,"https://www.google.com/maps/place/Locke+at+East+Side+Gallery,+Friedrichshain/data=!4m2!3m1!1s0x47a84f7010d66595:0x5c856f8dc3b2f181","Locke at East Side Gallery, Friedrichshain",hotel,favorite,
Berlin,52.5045667,13.447854099999999,https://www.google.com/maps/place/Michelberger+Hotel/data=!4m2!3m1!1s0x47a84e506e5bc619:0x5c1a5f434ec6c4e5,Michelberger Hotel,hotel,favorite,
Berlin,52.5276035,13.415472699999999,https://www.google.com/maps/place/Soho+House/data=!4m2!3m1!1s0x47a84e1c439e01ed:0xef646afc89e6f016,Soho House,hotel,favorite,
Berlin,52.5008373,13.3290966,"https://www.google.com/maps/place/The+Hoxton,+Charlottenburg/data=!4m2!3m1!1s0x47a851d8a07c826f:0xef5f3a3672febd40","The Hoxton, Charlottenburg",hotel,favorite,
Berlin,52.484746400000006,13.392483499999999,https://www.google.com/maps/place/Columbiahalle/data=!4m2!3m1!1s0x47a84e327048c063:0x9d8a0ce49e5ab00c,Columbiahalle,music venue,favorite,
Berlin,52.40168685,13.3669657,https://www.google.com/maps/place/Alpengipfel/data=!4m2!3m1!1s0x47a844c5cdc64153:0xe33a7de7fe8fc282,Alpengipfel,park,favorite,
Berlin,52.497861199999996,13.453772799999998,https://www.google.com/maps/place/Badeschiff/data=!4m2!3m1!1s0x47a84e55b3f927d9:0x1d3d804d4ffad2c8,Badeschiff,park,favorite,
Berlin,52.465225000000004,13.498301300000001,https://www.google.com/maps/place/Berliner+Wintertraum/data=!4m2!3m1!1s0x47a84f007b9d058f:0x421678ad7d76e005,Berliner Wintertraum,park,favorite,
Berlin,52.454197699999995,13.3055979,https://www.google.com/maps/place/Botanical+Garden+and+Botanical+Museum/data=!4m2!3m1!1s0x47a85a7b6d5c8f0b:0x15a2acff1c8d8de8,Botanical Garden and Botanical Museum,park,favorite,
Berlin,52.45525329999999,13.324834000000001,https://www.google.com/maps/place/Designfliesen.de/data=!4m2!3m1!1s0x47a85a857114f683:0xc0a4e117271efe7e,Designfliesen.de,park,favorite,
Berlin,52.50277749999999,13.248056,https://www.google.com/maps/place/Drachenberg/data=!4m2!3m1!1s0x47a8573c48649b8b:0x81bedc9d4f60b05c,Drachenberg,park,favorite,
Berlin,52.4901972,13.439721299999997,https://www.google.com/maps/place/Dreil%C3%A4ndereck/data=!4m2!3m1!1s0x47a84f822609f037:0x75a02f6f76eb2bb9,Dreiländereck,park,favorite,
Berlin,52.6270445,13.337767099999999,https://www.google.com/maps/place/Eichwerder+Moorwiesen/data=!4m2!3m1!1s0x47a8534fa82f2655:0x1081636ce2db8aea,Eichwerder Moorwiesen,park,favorite,
Berlin,52.434171799999994,13.31767,https://www.google.com/maps/place/Festpark+am+Teltowkanal/data=!4m2!3m1!1s0x47a85b24596c2bf3:0xea3a12b3db1f6bc9,Festpark am Teltowkanal,park,favorite,
Berlin,52.5324112,13.3937767,https://www.google.com/maps/place/Friedhof+Berlin+(II.+Sophien-Friedhof)/data=!4m2!3m1!1s0x47a851f1e036192d:0x1e4f1040cffc76fc,Friedhof Berlin (II. Sophien-Friedhof),park,favorite,
Berlin,52.43177879999999,13.346864499999999,https://www.google.com/maps/place/Gemeindepark+Lankwitz/data=!4m2!3m1!1s0x47a85b82f01e461d:0xd7940ec2626df49d,Gemeindepark Lankwitz,park,favorite,
Berlin,52.4312511,13.351495099999998,https://www.google.com/maps/place/Gemeindepark+Lankwitz/data=!4m2!3m1!1s0x47a85ace4b88f5fd:0x8a0b32d0a080e1ea,Gemeindepark Lankwitz,park,favorite,
Berlin,52.496592799999995,13.437448900000001,https://www.google.com/maps/place/G%C3%B6rlitzer+Park/data=!4m2!3m1!1s0x47a84f4c8819b367:0xedafc45032d4521b,Görlitzer Park,park,favorite,
Berlin,52.471517,13.4382047,https://www.google.com/maps/place/K%C3%B6rnerpark/data=!4m2!3m1!1s0x47a84f9f2574124d:0x80b6c2c1f4ec1900,Körnerpark,park,favorite,
Berlin,52.41076789999999,13.518527799999998,https://www.google.com/maps/place/Mendler+Milchhof+Landwirtschaftliche+Betriebe/data=!4m2!3m1!1s0x47a84644d5e37e91:0xa486386991a72fc1,Mendler Milchhof Landwirtschaftliche Betriebe,park,favorite,
Berlin,52.467878999999996,13.5275981,https://www.google.com/maps/place/ModellPark+Berlin-Brandenburg/data=!4m2!3m1!1s0x47a848c14a9c5ac5:0xfb8184d4c714ce1c,ModellPark Berlin-Brandenburg,park,favorite,
Berlin,52.41638835,13.6352778,https://www.google.com/maps/place/M%C3%BCggelberge/data=!4m2!3m1!1s0x47a83817d7137f11:0xebdb1c81c5ba1eb,Müggelberge,park,favorite,
Berlin,52.4979784,13.366976099999999,https://www.google.com/maps/place/Nelly-Sachs-Park+View+Point/data=!4m2!3m1!1s0x47a851f61c70320b:0x48b019eff2067c08,Nelly-Sachs-Park View Point,park,favorite,
Berlin,52.494525599999996,13.376594499999998,https://www.google.com/maps/place/Park+am+Gleisdreieck/data=!4m2!3m1!1s0x47a850301366c17b:0x5c368c54cfd1eb6,Park am Gleisdreieck,park,favorite,
Berlin,52.5313358,13.432517500000001,https://www.google.com/maps/place/Parkhaus+Berlin/data=!4m2!3m1!1s0x47a851ef040dd6cd:0x6661c4af28875f63,Parkhaus Berlin,park,favorite,true
Berlin,52.5427192,13.33377745,https://www.google.com/maps/place/Promenade+am+Pl%C3%B6tzensee/data=!4m2!3m1!1s0x47a85166813c84c9:0xa8b312b51e42370c,Promenade am Plötzensee,park,favorite,
Berlin,52.502017300000006,13.169681899999999,https://www.google.com/maps/place/Rieselfelder+Karolinenh%C3%B6he/data=!4m2!3m1!1s0x47a857e8b7491dbf:0x86f564ec8addf94c,Rieselfelder Karolinenhöhe,park,favorite,
Berlin,52.489958599999994,13.2406689,https://www.google.com/maps/place/Sandgrube+im+Jagen+86+des+Grunewaldes/data=!4m2!3m1!1s0x47a85742e3ba79df:0xaad4c900917c41a6,Sandgrube im Jagen 86 des Grunewaldes,park,favorite,
Berlin,52.441003949999995,13.212063699999998,https://www.google.com/maps/place/Schlachtensee/data=!4m2!3m1!1s0x47a85998a10df88d:0x1fd5678152f5cf0e,Schlachtensee,park,favorite,
Berlin,52.523866399999996,13.292493899999998,https://www.google.com/maps/place/Schlossgarten+Charlottenburg/data=!4m2!3m1!1s0x47a8512e2a56082d:0x311cbd01e3aab5b8,Schlossgarten Charlottenburg,park,favorite,
